"age_yrBP","depth_m","deuterium_permille","temp_anomaly_C"
"469115","2819.85","-426.9",-6.47
"469706","2820.4","-431.8",-7.26
"470337","2820.95","-426.1",-6.3
"470916","2821.5","-419.4",-5.18
"471435","2822.05","-417.3",-4.83
"471934","2822.6","-412.3",-4
"472392","2823.15","-416.1",-4.62
"472880","2823.7","-421.5",-5.5
"473409","2824.25","-425.7",-6.17
"473970","2824.8","-430.9",-7.01
"474576","2825.35","-430.3",-6.89
"475160","2825.9","-423.5",-5.75
"475696","2826.45","-419.6",-5.09
"476200","2827","-416.7",-4.61
"476679","2827.55","-414.2",-4.19
"477138","2828.1","-412.8",-3.95
"477586","2828.65","-417",-4.64
"478062","2829.2","-420.4",-5.19
"478562","2829.75","-425.3",-5.98
"479099","2830.3","-423.9",-5.73
"479623","2830.85","-420.5",-5.15
"480119","2831.4","-419.4",-4.95
"480605","2831.95","-418.3",-4.76
"481081","2832.5","-419.5",-4.94
"481571","2833.05","-417.1",-4.53
"482035","2833.6","-416",-4.34
"482489","2834.15","-413.8",-3.97
"482928","2834.7","-415",-4.15
"483371","2835.25","-412.5",-3.74
"483798","2835.8","-412.7",-3.76
"484225","2836.35","-410.3",-3.36
"484635","2836.9","-411.4",-3.54
"485051","2837.45","-410.8",-3.44
"485462","2838","-410.5",-3.39
"485870","2838.55","-410.7",-3.42
"486279","2839.1","-409.5",-3.22
"486679","2839.65","-406.7",-2.76
"487062","2840.2","-406.6",-2.75
"487444","2840.75","-405.4",-2.56
"487817","2841.3","-404.4",-2.4
"488185","2841.85","-405.4",-2.57
"488555","2842.4","-398",-1.36
"488889","2842.95","-404.9",-2.51
"489256","2843.5","-404.1",-2.39
"489620","2844.05","-403.2",-2.25
"489978","2844.6","-403.5",-2.31
"490338","2845.15","-404.2",-2.44
"490701","2845.7","-406.4",-2.81
"491076","2846.25","-407.7",-3.03
"491456","2846.8","-409",-3.25
"491845","2847.35","-409",-3.25
"492234","2847.9","-410",-3.42
"492628","2848.45","-410",-3.42
"493022","2849","-410.43",-3.5
"493416","2849.55","-408.8",-3.23
"493802","2850.1","-413",-3.93
"494208","2850.65","-411.89",-3.75
"494600","2851.2","-412",-3.78
"495001","2851.75","-412",-3.78
"495401","2852.3","-412",-3.79
"495800","2852.85","-410.7",-3.58
"496190","2853.4","-411.7",-3.74
"496584","2853.95","-411.9",-3.78
"496978","2854.5","-413",-3.97
"497376","2855.05","-411.1",-3.66
"497762","2855.6","-413",-3.97
"498157","2856.15","-412.1",-3.83
"498545","2856.7","-412.7",-3.93
"498934","2857.25","-411.7",-3.77
"499316","2857.8","-411.3",-3.72
"499694","2858.35","-414.8",-4.3
"500090","2858.9","-414.5",-4.25
"500482","2859.45","-414.9",-4.31
"500875","2860","-415.5",-4.41
"501269","2860.55","-415.7",-4.45
"501663","2861.1","-417.9",-4.81
"502067","2861.65","-414",-4.16
"502446","2862.2","-415.6",-4.43
"502832","2862.75","-415.7",-4.45
"503217","2863.3","-415.2",-4.37
"503596","2863.85","-414.2",-4.21
"503968","2864.4","-415.7",-4.46
"504346","2864.95","-412.9",-4
"504708","2865.5","-415.3",-4.4
"505080","2866.05","-419.2",-5.04
"505474","2866.6","-420.9",-5.32
"505875","2867.15","-420.3",-5.21
"506271","2867.7","-418.5",-4.91
"506654","2868.25","-417.2",-4.7
"507027","2868.8","-416.8",-4.63
"507396","2869.35","-416.1",-4.52
"507758","2869.9","-416.3",-4.55
"508120","2870.45","-418.4",-4.9
"508493","2871","-425.1",-6
"508902","2871.55","-424.8",-5.94
"509308","2872.1","-423.6",-5.73
"509704","2872.65","-424",-5.78
"510100","2873.2","-422.7",-5.55
"510487","2873.75","-423.5",-5.67
"510876","2874.3","-424.1",-5.76
"511267","2874.85","-424.6",-5.83
"511658","2875.4","-424.9",-5.86
"512049","2875.95","-423.6",-5.63
"512432","2876.5","-423.1",-5.53
"512809","2877.05","-423",-5.49
"513185","2877.6","-423.9",-5.62
"513563","2878.15","-422.6",-5.38
"513933","2878.7","-419",-4.77
"514282","2879.25","-419.6",-4.84
"514633","2879.8","-420.7",-5
"514989","2880.35","-420.7",-4.98
"515343","2880.9","-417.7",-4.46
"515681","2881.45","-415.5",-4.08
"516006","2882","-415.2",-4.01
"516329","2882.55","-418.1",-4.48
"516666","2883.1","-417.2",-4.31
"516998","2883.65","-417.1",-4.28
"517329","2884.2","-412.5",-3.51
"517637","2884.75","-415.6",-4.01
"517960","2885.3","-412.3",-3.46
"518267","2885.85","-413.1",-3.59
"518578","2886.4","-412.4",-3.47
"518885","2886.95","-412.3",-3.45
"519193","2887.5","-411",-3.23
"519495","2888.05","-412.5",-3.48
"519804","2888.6","-412.1",-3.41
"520111","2889.15","-414.1",-3.75
"520416","2889.7","-412.3",-3.45
"520726","2890.25","-410.3",-3.12
"521027","2890.8","-415.2",-3.94
"521353","2891.35","-411.9",-3.4
"521664","2891.9","-412.3",-3.47
"521978","2892.45","-411.8",-3.4
"522290","2893","-412.8",-3.58
"522610","2893.55","-420.4",-4.84
"522969","2894.1","-418.6",-4.55
"523321","2894.65","-418.9",-4.61
"523675","2895.2","-417",-4.3
"524022","2895.75","-418.2",-4.51
"524375","2896.3","-416.8",-4.29
"524728","2896.85","-420.09",-4.84
"525099","2897.4","-417.1",-4.35
"525452","2897.95","-418.73",-4.64
"525808","2898.5","-420.4",-4.93
"526184","2899.05","-419.9",-4.86
"526559","2899.6","-419.6",-4.82
"526935","2900.15","-417.1",-4.42
"527299","2900.7","-419.85",-4.9
"527683","2901.25","-417.8",-4.58
"528056","2901.8","-416",-4.31
"528422","2902.35","-414.8",-4.14
"528783","2902.9","-416.5",-4.44
"529157","2903.45","-416.7",-4.5
"529534","2904","-420.7",-5.18
"529939","2904.55","-422.1",-5.43
"530357","2905.1","-425.9",-6.07
"530804","2905.65","-430",-6.75
"531284","2906.2","-433.5",-7.33
"531795","2906.75","-432.2",-7.12
"532302","2907.3","-435.8",-7.71
"532841","2907.85","-434.4",-7.48
"533375","2908.4","-435.8",-7.71
"533926","2908.95","-433",-7.24
"534459","2909.5","-432.7",-7.2
"534994","2910.05","-429.3",-6.64
"535508","2910.6","-431.4",-6.99
"536044","2911.15","-430",-6.76
"536575","2911.7","-430.3",-6.82
"537113","2912.25","-429.9",-6.76
"537652","2912.8","-428.12",-6.47
"538194","2913.35","-434.5",-7.53
"538784","2913.9","-435.9",-7.77
"539391","2914.45","-434.6",-7.56
"539991","2915","-434",-7.46
"540589","2915.55","-434.45",-7.55
"541188","2916.1","-433.7",-7.43
"541788","2916.65","-432.7",-7.28
"542381","2917.2","-431.6",-7.1
"542964","2917.75","-432.4",-7.24
"543554","2918.3","-433",-7.35
"544149","2918.85","-434.8",-7.64
"544758","2919.4","-437.8",-8.13
"545367","2919.95","-437.8",-8.12
"545985","2920.5","-438",-8.14
"546604","2921.05","-436.7",-7.91
"547202","2921.6","-432.3",-7.17
"547746","2922.15","-430.3",-6.82
"548280","2922.7","-432.5",-7.17
"548818","2923.25","-432.8",-7.2
"549348","2923.8","-430.5",-6.81
"549855","2924.35","-426.6",-6.14
"550322","2924.9","-421.9",-5.35
"550761","2925.45","-423.4",-5.58
"551208","2926","-427.7",-6.28
"551673","2926.55","-429",-6.48
"552129","2927.1","-431.9",-6.94
"552607","2927.65","-428.1",-6.29
"553047","2928.2","-427.8",-6.23
"553481","2928.75","-423",-5.42
"553874","2929.3","-420.9",-5.07
"554250","2929.85","-418.6",-4.68
"554604","2930.4","-417.6",-4.52
"554948","2930.95","-414.7",-4.04
"555265","2931.5","-410.5",-3.35
"555563","2932.05","-408.9",-3.09
"555844","2932.6","-409.8",-3.25
"556126","2933.15","-418.3",-4.67
"556411","2933.7","-415.5",-4.21
"556719","2934.25","-416.7",-4.41
"557013","2934.8","-420.7",-5.07
"557308","2935.35","-420",-4.95
"557616","2935.9","-422.7",-5.38
"557911","2936.45","-423.4",-5.49
"558214","2937","-424.5",-5.66
"558514","2937.55","-427.5",-6.15
"558823","2938.1","-431.9",-6.86
"559133","2938.65","-431.5",-6.77
"559461","2939.2","-429.9",-6.48
"559778","2939.75","-425.7",-5.75
"560077","2940.3","-424.2",-5.48
"560352","2940.85","-424",-5.43
"560625","2941.4","-422.8",-5.21
"560890","2941.95","-421.6",-5
"561149","2942.5","-419.6",-4.65
"561404","2943.05","-418.8",-4.49
"561649","2943.6","-419.8",-4.64
"561889","2944.15","-416.4",-4.07
"562130","2944.7","-416.1",-4
"562357","2945.25","-414.4",-3.7
"562582","2945.8","-414.2",-3.66
"562799","2946.35","-412.7",-3.4
"563015","2946.9","-412.4",-3.33
"563225","2947.45","-410.8",-3.06
"563433","2948","-411.8",-3.22
"563636","2948.55","-409.4",-2.81
"563841","2949.1","-409.8",-2.87
"564039","2949.65","-408.1",-2.59
"564238","2950.2","-407.49",-2.49
"564432","2950.75","-405.8",-2.21
"564627","2951.3","-408.05",-2.58
"564815","2951.85","-404.8",-2.05
"564994","2952.4","-404.9",-2.07
"565179","2952.95","-405.7",-2.21
"565365","2953.5","-406",-2.27
"565554","2954.05","-404.8",-2.08
"565745","2954.6","-402",-1.63
"565933","2955.15","-403.1",-1.82
"566114","2955.7","-403.1",-1.84
"566298","2956.25","-403.3",-1.89
"566484","2956.8","-402.7",-1.8
"566671","2957.35","-404",-2.02
"566857","2957.9","-400.4",-1.44
"567047","2958.45","-403",-1.87
"567231","2959","-400.2",-1.42
"567420","2959.55","-399",-1.22
"567602","2960.1","-401.7",-1.68
"567781","2960.65","-403.2",-1.93
"567969","2961.2","-400.2",-1.44
"568161","2961.75","-400.8",-1.54
"568346","2962.3","-399.8",-1.38
"568532","2962.85","-401.1",-1.59
"568716","2963.4","-400.6",-1.51
"568905","2963.95","-402.2",-1.77
"569093","2964.5","-400.5",-1.49
"569285","2965.05","-398.1",-1.09
"569474","2965.6","-400.4",-1.47
"569656","2966.15","-400.1",-1.42
"569845","2966.7","-401.4",-1.64
"570034","2967.25","-400.5",-1.48
"570228","2967.8","-400.6",-1.5
"570419","2968.35","-401.3",-1.61
"570612","2968.9","-400.5",-1.48
"570807","2969.45","-400.1",-1.42
"571001","2970","-400.5",-1.49
"571194","2970.55","-400.2",-1.45
"571390","2971.1","-399.8",-1.38
"571585","2971.65","-400.2",-1.44
"571780","2972.2","-401.8",-1.69
"571977","2972.75","-400.8",-1.51
"572178","2973.3","-402.6",-1.79
"572378","2973.85","-403.1",-1.86
"572583","2974.4","-400.6",-1.43
"572790","2974.95","-401.3",-1.53
"572991","2975.5","-400.1",-1.32
"573193","2976.05","-405.2",-2.15
"573392","2976.6","-402.1",-1.63
"573608","2977.15","-400.6",-1.35
"573814","2977.7","-400.4",-1.29
"574016","2978.25","-403.4",-1.76
"574217","2978.8","-400.9",-1.31
"574428","2979.35","-401.8",-1.41
"574631","2979.9","-400.9",-1.23
"574837","2980.45","-401.1",-1.22
"575040","2981","-402.2",-1.37
"575244","2981.55","-400",-0.99
"575452","2982.1","-400.9",-1.14
"575654","2982.65","-402.4",-1.42
"575861","2983.2","-403.2",-1.62
"576076","2983.75","-403.2",-1.73
"576297","2984.3","-402.4",-1.73
"576523","2984.85","-404.4",-2.11
"576749","2985.4","-403.4",-1.95
"576981","2985.95","-402.8",-1.83
"577214","2986.5","-403",-1.87
"577447","2987.05","-405.4",-2.27
"577684","2987.6","-403.4",-1.95
"577932","2988.15","-402.6",-1.83
"578166","2988.7","-401.8",-1.71
"578402","2989.25","-399.6",-1.36
"578645","2989.8","-396.8",-0.92
"578883","2990.35","-397.7",-1.08
"579114","2990.9","-397.7",-1.1
"579352","2991.45","-397.3",-1.06
"579592","2992","-397.8",-1.16
"579836","2992.55","-397.1",-1.07
"580084","2993.1","-399.3",-1.46
"580335","2993.65","-404.3",-2.31
"580598","2994.2","-408.6",-3.04
"580878","2994.75","-407.1",-2.81
"581193","2995.3","-410.9",-3.45
"581507","2995.85","-414.8",-4.1
"581846","2996.4","-415.5",-4.23
"582213","2996.95","-419",-4.81
"582592","2997.5","-424.5",-5.72
"582999","2998.05","-428.1",-6.31
"583449","2998.6","-432.5",-7.03
"583928","2999.15","-431.7",-6.89
"584446","2999.7","-425.8",-5.9
"584984","3000.25","-425",-5.75
"585485","3000.8","-427.2",-6.1
"585990","3001.35","-423.5",-5.49
"586521","3001.9","-429.8",-6.52
"587034","3002.45","-431.1",-6.73
"587620","3003","-427.5",-6.11
"588205","3003.55","-422",-5.18
"588778","3004.1","-418.7",-4.62
"589314","3004.65","-415.32",-4.05
"589830","3005.2","-411.9",-3.48
"590337","3005.75","-411.9",-3.47
"590816","3006.3","-421.1",-4.99
"591301","3006.85","-426.7",-5.92
"591862","3007.4","-425.37",-5.68
"592474","3007.95","-423.2",-5.3
"593083","3008.5","-422",-5.09
"593666","3009.05","-419.3",-4.63
"594256","3009.6","-417.5",-4.32
"594821","3010.15","-414.9",-3.89
"595401","3010.7","-418.2",-4.42
"595959","3011.25","-424.4",-5.44
"596546","3011.8","-429.8",-6.31
"597190","3012.35","-432.3",-6.7
"597892","3012.9","-430.8",-6.42
"598667","3013.45","-425.8",-5.54
"599400","3014","-424.89",-5.35
"600096","3014.55","-422.9",-4.99
"600791","3015.1","-424.2",-5.18
"601487","3015.65","-418.6",-4.23
"602124","3016.2","-419.3",-4.33
"602788","3016.75","-418.6",-4.19
"603474","3017.3","-418.9",-4.22
"604150","3017.85","-417.2",-3.92
"604834","3018.4","-414.8",-3.51
"605507","3018.95","-414.6",-3.47
"606161","3019.5","-413.1",-3.21
"606819","3020.05","-411.51",-2.94
"607474","3020.6","-407.9",-2.35
"608079","3021.15","-405.8",-2.01
"608674","3021.7","-404.1",-1.74
"609269","3022.25","-401.7",-1.37
"609854","3022.8","-399.9",-1.09
"610425","3023.35","-400.74",-1.26
"610985","3023.9","-401.75",-1.47
"611541","3024.45","-401.29",-1.43
"612130","3025","-401.25",-1.46
"612717","3025.55","-398.44",-1.04
"613310","3026.1","-400.05",-1.35
"613878","3026.65","-397.9",-1.04
"614466","3027.2","-399.2",-1.3
"615060","3027.75","-396.9",-0.97
"615672","3028.3","-398.5",-1.28
"616273","3028.85","-399.3",-1.46
"616895","3029.4","-401.9",-1.94
"617533","3029.95","-403.7",-2.28
"618205","3030.5","-400.4",-1.79
"618904","3031.05","-403.14",-2.29
"619576","3031.6","-403.37",-2.38
"620278","3032.15","-400.5",-1.96
"620950","3032.7","-400.1",-1.95
"621644","3033.25","-403.69",-2.59
"622342","3033.8","-402.9",-2.52
"623054","3034.35","-404.5",-2.84
"623796","3034.9","-402.9",-2.63
"624562","3035.45","-402.9",-2.69
"625316","3036","-399.6",-2.2
"626073","3036.55","-405.3",-3.19
"626800","3037.1","-412.5",-4.42
"627597","3037.65","-419",-5.54
"628490","3038.2","-428.7",-7.17
"629486","3038.75","-435.8",-8.37
"630645","3039.3","-437.8",-8.72
"631964","3039.85","-438.3",-8.8
"633312","3040.4","-434.9",-8.24
"634676","3040.95","-439",-8.9
"635956","3041.5","-439.2",-8.92
"637310","3042.05","-436.1",-8.39
"638664","3042.6","-438",-8.68
"639948","3043.15","-439.1",-8.84
"641262","3043.7","-439.3",-8.86
"642589","3044.25","-435.5",-8.21
"643907","3044.8","-432.7",-7.73
"645119","3045.35","-432.5",-7.68
"646222","3045.9","-432.7",-7.71
"647328","3046.45","-433.4",-7.82
"648431","3047","-431.2",-7.46
"649522","3047.55","-428.9",-7.07
"650556","3048.1","-431.3",-7.47
"651553","3048.65","-430.2",-7.29
"652589","3049.2","-432.9",-7.72
"653588","3049.75","-434.2",-7.92
"654607","3050.3","-432.2",-7.58
"655611","3050.85","-427.9",-6.87
"656550","3051.4","-426.9",-6.71
"657420","3051.95","-430.93",-7.38
"658255","3052.5","-431.7",-7.52
"659093","3053.05","-436.7",-8.36
"659970","3053.6","-434.6",-8.02
"660865","3054.15","-438.4",-8.64
"661743","3054.7","-436.3",-8.3
"662653","3055.25","-434.54",-8
"663513","3055.8","-433.5",-7.82
"664289","3056.35","-437.1",-8.42
"665075","3056.9","-440.3",-8.94
"665887","3057.45","-441",-9.05
"666722","3058","-441",-9.03
"667546","3058.55","-440.7",-8.95
"668348","3059.1","-440.5",-8.89
"669129","3059.65","-437.1",-8.31
"669852","3060.2","-430.74",-7.24
"670509","3060.75","-430.97",-7.28
"671102","3061.3","-433",-7.62
"671706","3061.85","-436.25",-8.16
"672290","3062.4","-436.81",-8.25
"672908","3062.95","-435.22",-7.99
"673520","3063.5","-433.41",-7.68
"674132","3064.05","-432.45",-7.51
"674722","3064.6","-429.74",-7.05
"675293","3065.15","-426.77",-6.54
"675849","3065.7","-423.21",-5.94
"676364","3066.25","-423.08",-5.89
"676871","3066.8","-428.19",-6.71
"677330","3067.35","-432.11",-7.34
"677788","3067.9","-429.5",-6.9
"678267","3068.45","-422",-5.65
"678780","3069","-416.2",-4.67
"679269","3069.55","-419.2",-5.15
"679721","3070.1","-424.1",-5.95
"680122","3070.65","-427.2",-6.46
"680542","3071.2","-430.7",-7.02
"680987","3071.75","-432.7",-7.34
"681449","3072.3","-430.5",-6.95
"681935","3072.85","-425.09",-6.02
"682433","3073.4","-422.6",-5.58
"682912","3073.95","-420.5",-5.2
"683371","3074.5","-421.5",-5.34
"683792","3075.05","-422.3",-5.46
"684198","3075.6","-421",-5.23
"684610","3076.15","-418.7",-4.83
"685025","3076.7","-417.9",-4.68
"685431","3077.25","-417.7",-4.62
"685823","3077.8","-417.76",-4.61
"686211","3078.35","-416.7",-4.41
"686589","3078.9","-414.8",-4.07
"686965","3079.45","-414.3",-3.97
"687342","3080","-413.05",-3.73
"687708","3080.55","-411.8",-3.5
"688070","3081.1","-411.6",-3.44
"688435","3081.65","-411.3",-3.36
"688786","3082.2","-412.3",-3.5
"689136","3082.75","-413.7",-3.7
"689486","3083.3","-411.7",-3.35
"689836","3083.85","-410.6",-3.14
"690193","3084.4","-410.2",-3.05
"690540","3084.95","-410.4",-3.05
"690880","3085.5","-407.7",-2.59
"691219","3086.05","-407.4",-2.51
"691562","3086.6","-409",-2.75
"691888","3087.15","-408.8",-2.7
"692210","3087.7","-407.7",-2.5
"692539","3088.25","-407.2",-2.39
"692871","3088.8","-405.2",-2.04
"693188","3089.35","-402.6",-1.6
"693514","3089.9","-402.4",-1.55
"693830","3090.45","-404.4",-1.86
"694129","3091","-404.2",-1.82
"694439","3091.55","-405.9",-2.08
"694761","3092.1","-405.5",-2
"695072","3092.65","-405.2",-1.94
"695392","3093.2","-404.6",-1.83
"695713","3093.75","-405.2",-1.92
"696030","3094.3","-404.3",-1.77
"696351","3094.85","-404.8",-1.85
"696673","3095.4","-406.1",-2.07
"696992","3095.95","-404.8",-1.86
"697310","3096.5","-403.7",-1.69
"697637","3097.05","-405.2",-1.94
"697970","3097.6","-404.8",-1.88
"698299","3098.15","-404.5",-1.84
"698634","3098.7","-404.9",-1.92
"698974","3099.25","-406.9",-2.26
"699317","3099.8","-408.6",-2.55
"699665","3100.35","-408.2",-2.49
"700027","3100.9","-409.7",-2.75
"700404","3101.45","-407.8",-2.45
"700784","3102","-406.9",-2.31
"701177","3102.55","-405.9",-2.16
"701564","3103.1","-403.4",-1.77
"701952","3103.65","-404.8",-2.02
"702339","3104.2","-406.9",-2.4
"702719","3104.75","-407.3",-2.49
"703114","3105.3","-406.3",-2.36
"703529","3105.85","-406.7",-2.45
"703956","3106.4","-408.5",-2.78
"704384","3106.95","-410",-3.05
"704825","3107.5","-410.8",-3.21
"705287","3108.05","-410.7",-3.21
"705770","3108.6","-412.1",-3.46
"706270","3109.15","-413.7",-3.75
"706780","3109.7","-413.3",-3.7
"707312","3110.25","-413",-3.67
"707870","3110.8","-412.2",-3.56
"708436","3111.35","-411.7",-3.5
"709011","3111.9","-414.7",-4.02
"709591","3112.45","-413.7",-3.88
"710178","3113","-414.5",-4.06
"710806","3113.55","-413.8",-4
"711436","3114.1","-413.8",-4.05
"712087","3114.65","-414.3",-4.19
"712743","3115.2","-414.53",-4.29
"713410","3115.75","-411.9",-3.9
"714092","3116.3","-412.4",-4.02
"714808","3116.85","-413.5",-4.23
"715479","3117.4","-419.2",-5.2
"716162","3117.95","-419.37",-5.26
"716860","3118.5","-421.29",-5.59
"717625","3119.05","-425.12",-6.23
"718378","3119.6","-426.6",-6.47
"719147","3120.15","-429.3",-6.92
"720001","3120.7","-430.7",-7.13
"720764","3121.25","-435.4",-7.9
"721643","3121.8","-440.9",-8.77
"722534","3122.35","-438.4",-8.32
"723478","3122.9","-431.5",-7.14
"724233","3123.45","-423.2",-5.75
"724982","3124","-419.9",-5.18
"725802","3124.55","-419.48",-5.07
"726535","3125.1","-425.9",-6.1
"727213","3125.65","-425.2",-5.96
"727948","3126.2","-425.9",-6.05
"728662","3126.75","-424.7",-5.83
"729369","3127.3","-424",-5.69
"730050","3127.85","-421.8",-5.31
"730709","3128.4","-421.4",-5.23
"731331","3128.95","-421.8",-5.28
"731946","3129.5","-419.2",-4.85
"732602","3130.05","-415.31",-4.2
"733241","3130.6","-412.9",-3.79
"733803","3131.15","-413.7",-3.93
"734327","3131.7","-413.7",-3.95
"734843","3132.25","-414.8",-4.15
"735336","3132.8","-413.7",-3.99
"735855","3133.35","-411.9",-3.72
"736355","3133.9","-413.6",-4.03
"736837","3134.45","-416.1",-4.47
"737354","3135","-416.2",-4.52
"737809","3135.55","-417.4",-4.76
"738294","3136.1","-420.9",-5.38
"738799","3136.65","-422.2",-5.62
"739277","3137.2","-425.9",-6.27
"739778","3137.75","-431.1",-7.16
"740294","3138.3","-436.5",-8.08
"740867","3138.85","-437.4",-8.24
"741465","3139.4","-437.4",-8.25
"742086","3139.95","-438.7",-8.47
"742707","3140.5","-439.4",-8.6
"743325","3141.05","-441.4",-8.95
"743934","3141.6","-440.5",-8.84
"744545","3142.15","-439.2",-8.67
"745171","3142.7","-437.4",-8.41
"745782","3143.25","-438.3",-8.56
"746375","3143.8","-438.3",-8.56
"746947","3144.35","-438.7",-8.62
"747520","3144.9","-438.78",-8.63
"748091","3145.45","-439.2",-8.69
"748642","3146","-438.7",-8.6
"749203","3146.55","-437.8",-8.44
"749766","3147.1","-437.1",-8.32
"750322","3147.65","-438.3",-8.5
"750878","3148.2","-439",-8.58
"751428","3148.75","-439.3",-8.59
"751990","3149.3","-438.5",-8.42
"752561","3149.85","-438.5",-8.37
"753139","3150.4","-438",-8.24
"753716","3150.95","-436.6",-7.97
"754300","3151.5","-435.8",-7.79
"754886","3152.05","-434.5",-7.54
"755475","3152.6","-432.8",-7.22
"756060","3153.15","-427.2",-6.25
"756643","3153.7","-422.9",-5.5
"757220","3154.25","-420.6",-5.09
"757758","3154.8","-422",-5.3
"758265","3155.35","-424.9",-5.77
"758757","3155.9","-426.8",-6.07
"759282","3156.45","-429",-6.43
"759838","3157","-433.3",-7.12
"760417","3157.55","-434.3",-7.27
"761022","3158.1","-434.8",-7.33
"761692","3158.65","-431.3",-6.72
